timestamp_utc,open,high,low,close,volume,turnover,oi_btc,long_ratio,short_ratio,long_short_ratio,funding_rate,mark_open,mark_high,mark_low,mark_close,index_open,index_high,index_low,index_close,basis,premium_pct,oi_usd
2021-11-05 08:00:00+00:00,62135.5,62243.0,61205.5,61320.0,5274.423,325604842.4945,18082.273,0.6075,0.3925,1.5477707006369428,0.00071158,62123.55,62242.73,61204.4,61269.18,62123.55,62227.21,61190.64,61255.25,13.930000000000291,0.00022740907922178574,1107886039.24614
2021-11-05 12:00:00+00:00,61320.0,61961.0,60800.0,60844.5,5832.924,357779610.8935,17842.255,0.6166,0.3834,1.6082420448617631,0.00071158,61269.18,61922.06,60744.59,60770.64,61255.25,61916.81,60741.96,60773.45,-2.8099999999976717,-4.623729605605197e-05,1084285255.3932002
2021-11-05 16:00:00+00:00,60844.5,61468.5,60764.0,61157.0,2718.157,166094577.9435,17992.936,0.6325,0.3675,1.7210884353741496,0.00028537,60770.64,61415.56,60753.06,61100.36,60773.45,61401.9,60728.06,61088.63,11.730000000003201,0.00019201609202896188,1099374867.05696
2021-11-05 20:00:00+00:00,61157.0,61400.0,60813.0,61045.0,1719.068,105003476.265,18074.01099999,0.6414,0.3586,1.7886224205242611,0.00028537,61100.36,61319.18,60730.9,60943.51,61088.63,61314.25,60721.16,60944.92,-1.4099999999962165,-2.313564444741607e-05,1101493670.1180007
2021-11-06 00:00:00+00:00,61045.0,61344.5,60900.0,61175.0,1809.56,110619268.9265,18293.878,0.643,0.357,1.8011204481792717,0.00038392,60943.51,61324.7,60853.11,61134.06,60944.92,61272.91,60792.04,61104.93,29.12999999999738,0.0004767209454294012,1118379035.28468
2021-11-06 04:00:00+00:00,61175.0,61600.0,60415.0,60811.0,4248.806,259390844.169,18430.449,0.6447,0.3553,1.8145229383619477,0.00038392,61134.06,61547.22,60516.32,60780.38,61104.93,61543.13,60511.29,60780.97,-0.5900000000037835,-9.706985591111552e-06,1120209693.79062
2021-11-06 08:00:00+00:00,60811.0,61375.0,60188.0,60412.0,5437.893,330406005.5595,18697.715,0.647,0.353,1.8328611898016998,0.00095084,60780.38,61392.52,60121.3,60347.69,60780.97,61338.96,60081.63,60317.07,30.62000000000262,0.0005076506534551931,1128363908.52835
2021-11-06 12:00:00+00:00,60412.0,60761.5,60150.0,60669.0,3543.47,214431308.014,18725.072,0.65,0.35,1.8571428571428574,0.00095084,60347.69,60751.79,60096.67,60641.46,60317.07,60746.98,60050.38,60641.45,0.010000000002037268,1.6490370863554992e-07,1135515704.68512
2021-11-06 16:00:00+00:00,60669.0,61200.0,60448.5,61198.0,2375.246,144443068.3505,18571.917,0.6513,0.3487,1.8677946659019213,0.00103039,60641.46,61201.75,60472.44,61200.84,60641.45,61174.69,60412.15,61173.4,27.439999999995052,0.0004485609758488992,1136616920.81028
2021-11-06 20:00:00+00:00,61198.0,61475.0,61150.0,61440.0,1903.563,116763960.891,18578.951,0.655,0.345,1.8985507246376814,0.00103039,61200.84,61493.39,61128.94,61468.11,61173.4,61481.65,61101.6,61468.12,-0.010000000002037268,-1.626859582176463e-07,1142013003.75261
2021-11-07 00:00:00+00:00,61440.0,62343.5,61378.0,62145.5,4766.221,295236012.517,18605.42099999,0.647,0.353,1.8328611898016998,0.0008972,61468.11,62322.95,61352.03,62147.57,61468.12,62306.44,61325.92,62133.66,13.909999999996217,0.00022387221354731423,1156281703.9763486
2021-11-07 04:00:00+00:00,62145.5,62299.5,61721.0,61764.0,2544.174,157784005.1065,18556.984,0.6401,0.3599,1.7785495971103085,0.0008972,62147.57,62295.92,61705.1,61756.45,62133.66,62282.38,61704.68,61756.45,0.0,0.0,1146013454.5468
2021-11-07 08:00:00+00:00,61764.0,62370.5,61502.0,61958.0,4006.153,247894139.113,18581.72399999,0.6341,0.3659,1.7329871549603717,0.00044871,61756.45,62352.69,61485.42,61906.29,61756.45,62350.45,61478.56,61909.41,-3.1200000000026193,-5.0396216019545645e-05,1150325594.643341
2021-11-07 12:00:00+00:00,61958.0,62200.0,61792.5,61986.0,2514.537,155795560.3625,18194.29599999,0.6366,0.3634,1.7517886626307102,0.00044871,61906.29,62138.87,61709.62,61932.69,61909.41,62136.95,61707.92,61932.59,0.10000000000582077,1.6146587766767185e-06,1126821693.9356208
2021-11-07 16:00:00+00:00,61986.0,62611.5,61985.5,62312.5,3429.763,213640341.903,18150.728,0.6342,0.3658,1.733734281027884,0.0001,61932.69,62499.15,61932.69,62261.99,61932.59,62495.41,61930.46,62257.63,4.360000000000582,7.003157685251723e-05,1130100445.22872
2021-11-07 20:00:00+00:00,62312.5,63300.0,62225.0,63264.0,4143.218,260495913.92,17957.423,0.6313,0.3687,1.7122321670735012,0.0001,62261.99,63266.89,62161.44,63259.24,62257.63,63270.21,62156.95,63261.61,-2.3700000000026193,-3.7463479035747264e-05,1135972931.3385198
2021-11-08 00:00:00+00:00,63264.0,65690.5,63263.5,65195.5,11774.652,761472414.409,18404.486,0.6289,0.3711,1.6946914578280787,0.00013249,63259.24,65581.51,63259.24,65192.11,63261.61,65586.17,63260.83,65193.85,-1.7399999999979627,-2.6689634068212918e-05,1199827275.80546
2021-11-08 04:00:00+00:00,65195.5,66434.5,65050.0,65958.5,7032.551,462176963.5385,18462.293,0.6175,0.3825,1.6143790849673203,0.00013249,65192.11,66306.71,65072.36,65931.45,65193.85,66317.91,65057.37,65931.46,-0.010000000009313226,-1.5167266141707198e-07,1217245747.81485
2021-11-08 08:00:00+00:00,65958.5,66400.0,65658.0,66037.0,4301.479,283949704.9255,18701.077,0.6159,0.3841,1.6034886748242645,0.0001,65931.45,66389.02,65604.52,66024.92,65931.46,66399.54,65598.46,66022.17,2.75,4.1652675154421615e-05,1234737112.83884
2021-11-08 12:00:00+00:00,66037.0,66700.0,65238.5,66428.5,7626.297,501772331.986,18949.59,0.6071,0.3929,1.5451768897938405,0.0001,66024.92,66483.57,65191.56,66374.97,66022.17,66491.12,65158.61,66374.07,0.8999999999941792,1.3559512020193717e-05,1257778467.7623
2021-11-08 16:00:00+00:00,66428.5,66568.5,65750.0,65841.0,3363.519,222321656.2865,18770.2,0.6109,0.3891,1.5700334104343356,0.0001,66374.97,66528.95,65769.4,65836.08,66374.07,66523.95,65749.68,65832.79,3.290000000008149,4.99750959971186e-05,1235756388.816
2021-11-08 20:00:00+00:00,65841.0,68000.0,65439.0,67603.5,7175.241,480055107.0315,18517.02,0.6063,0.3937,1.54000508001016,0.0001,65836.08,67774.77,65588.57,67519.83,65832.79,67777.0,65578.88,67515.4,4.430000000007567,6.561465976662462e-05,1250266042.5066001
2021-11-09 00:00:00+00:00,67603.5,68600.0,67150.0,68532.0,6720.825,455836699.9435,18411.483,0.6205,0.3795,1.635046113306983,0.0001,67519.83,68505.85,67106.01,68470.03,67515.4,68508.18,67090.48,68473.4,-3.3699999999953434,-4.921619198105167e-05,1260634793.35449
2021-11-09 04:00:00+00:00,68532.0,68532.0,67655.0,67891.0,4520.318,307767149.0005,18371.239,0.6246,0.3754,1.663825253063399,0.0001,68470.03,68487.7,67650.96,67839.08,68473.4,68485.14,67635.25,67842.2,-3.1199999999953434,-4.598907464668515e-05,1246287952.2201202
2021-11-09 08:00:00+00:00,67891.0,68250.0,67400.0,67646.5,4047.899,274699469.096,18344.072,0.6176,0.3824,1.6150627615062763,0.0001,67839.08,68223.25,67315.29,67590.07,67842.2,68216.84,67303.39,67581.63,8.440000000002328,0.00012488600822445874,1239877110.56504
