timestamp_utc,open,high,low,close,volume,turnover,oi_btc,long_ratio,short_ratio,long_short_ratio,funding_rate,mark_open,mark_high,mark_low,mark_close,index_open,index_high,index_low,index_close,basis,premium_pct,oi_usd
2021-11-05 08:00:00+00:00,242.985,243.97,236.575,236.745,91904.6,22052796.937,322478.5,0.7144,0.2856,2.5014005602240896,0.0001,242.748,243.821,236.329,236.519,242.738,243.79,236.313,236.506,0.01300000000000523,5.496689301753541e-05,76272292.3415
2021-11-05 12:00:00+00:00,236.745,238.945,230.7,233.36,146300.1,34345768.0965,321717.9,0.7285,0.2715,2.6832412523020257,0.0001,236.519,238.738,230.482,233.143,236.506,238.727,230.467,233.22,-0.07699999999999818,-0.0003301603636051719,75006276.35970001
2021-11-05 16:00:00+00:00,233.36,238.71,232.805,236.04,74561.5,17564918.909,310227.4,0.7444,0.2556,2.912363067292645,0.00013332,233.143,238.794,232.617,235.934,233.22,238.748,232.493,235.868,0.0660000000000025,0.00027981752505639807,73193191.3916
2021-11-05 20:00:00+00:00,236.04,237.97,231.705,236.27,59769.3,14045786.595,315553.09999999,0.7509,0.2491,3.0144520272982738,0.00013332,235.934,237.916,231.636,236.081,235.868,237.91,231.582,236.061,0.01999999999998181,8.472386374700526e-05,74496091.40109764
2021-11-06 00:00:00+00:00,236.27,242.0,234.97,240.135,97441.6,23309213.8395,311700.59999999,0.7529,0.2471,3.046944556859571,0.00055608,236.081,242.07,234.87,239.863,236.061,241.998,234.786,239.783,0.0800000000000125,0.00033363499497467505,74765441.0177976
2021-11-06 04:00:00+00:00,240.135,247.855,239.795,245.975,135887.9,33187967.6345,311746.5,0.7538,0.2462,3.0617384240454917,0.00055608,239.863,247.85,239.628,245.851,239.783,247.921,239.585,245.851,0.0,0.0,76643188.7715
2021-11-06 08:00:00+00:00,245.975,249.73,240.2,242.34,144823.9,35533276.3715,312596.4,0.7357,0.2643,2.783579265985623,0.00035229,245.851,249.775,239.972,242.227,245.851,249.773,239.923,242.215,0.012000000000000455,4.9542761596104515e-05,75719288.18280001
2021-11-06 12:00:00+00:00,242.34,254.44,238.005,253.24,168822.3,41721075.2355,300064.9,0.7288,0.2712,2.6873156342182893,0.00035229,242.227,254.366,237.822,253.165,242.215,254.374,237.739,253.186,-0.021000000000015007,-8.294297473009963e-05,75965930.4085
2021-11-06 16:00:00+00:00,253.24,256.28,248.4,254.53,155727.8,39266670.219,325015.4,0.7141,0.2859,2.497726477789437,0.0001,253.165,254.924,248.252,254.343,253.186,254.991,248.141,254.288,0.0549999999999784,0.00021629019064988672,82665391.8822
2021-11-06 20:00:00+00:00,254.53,259.96,252.45,258.37,153602.3,39427155.1715,329166.4,0.7043,0.2957,2.381805884342239,0.0001,254.343,259.755,252.293,258.35,254.288,259.77,252.283,258.359,-0.008999999999957708,-3.4835248626746924e-05,85040139.44000001
2021-11-07 00:00:00+00:00,258.37,258.57,251.29,254.17,123310.2,31337027.715,323480.0,0.7053,0.2947,2.39328130302002,0.0001,258.35,258.584,251.193,254.204,258.359,258.571,251.163,254.201,0.0030000000000143245,1.1801684493823095e-05,82229909.92
2021-11-07 04:00:00+00:00,254.17,258.59,252.695,253.18,102022.6,26079100.151,319120.59999999,0.7183,0.2817,2.549875754348598,0.0001,254.204,258.554,252.578,252.933,254.201,258.551,252.567,252.933,0.0,0.0,80716130.71979748
2021-11-07 08:00:00+00:00,253.18,253.975,250.365,252.715,95628.8,24083349.213,324896.2,0.7179,0.2821,2.544842254519674,0.0001,252.933,253.885,250.049,252.555,252.933,253.86,250.0,252.597,-0.04200000000000159,-0.00016627275858383745,82054159.79100001
2021-11-07 12:00:00+00:00,252.715,254.5,251.0,252.35,66067.2,16689026.071,327667.7,0.74,0.26,2.846153846153846,0.0001,252.555,254.41,250.694,252.172,252.597,254.411,250.683,252.166,0.006000000000000227,2.3793850082882813e-05,82628619.2444
2021-11-07 16:00:00+00:00,252.35,253.435,247.0,247.27,107457.2,26872204.0405,323625.3,0.7433,0.2567,2.8955979742890534,0.0001,252.172,253.472,246.74,247.035,252.166,253.408,246.701,247.001,0.033999999999991815,0.00013765126456974594,79946775.9855
2021-11-07 20:00:00+00:00,247.27,250.88,246.035,249.67,69351.3,17252067.8175,325586.5,0.7442,0.2558,2.909304143862392,0.0001,247.035,250.631,245.731,249.615,247.001,250.629,245.673,249.587,0.02800000000002001,0.00011218533016551347,81271274.1975
2021-11-08 00:00:00+00:00,249.67,250.47,240.69,248.495,175786.9,43178788.6065,333401.09999999,0.7598,0.2402,3.1631973355537055,0.00028606,249.615,250.329,240.78,248.365,249.587,250.206,240.663,248.274,0.09100000000000819,0.0003665305267567614,82805164.20149752
2021-11-08 04:00:00+00:00,248.495,249.55,244.365,246.265,74792.7,18461475.971,344097.4,0.7808,0.2192,3.562043795620438,0.00028606,248.365,249.316,243.884,245.85,248.274,249.28,243.858,245.869,-0.019000000000005457,-7.727692389038658e-05,84596345.79
2021-11-08 08:00:00+00:00,246.265,248.0,243.0,244.3,57837.1,14159138.3725,343552.8,0.788,0.212,3.716981132075472,0.00066524,245.85,247.986,242.69,243.935,245.869,247.68,242.464,243.77,0.16499999999999204,0.0006768675390736844,83804552.26799999
2021-11-08 12:00:00+00:00,244.3,248.71,243.16,248.575,81822.3,20050885.423,349639.2,0.7952,0.2048,3.8828125,0.00066524,243.935,248.561,242.907,248.281,243.77,248.567,242.743,248.281,0.0,0.0,86808770.2152
2021-11-08 16:00:00+00:00,248.575,253.67,245.135,246.555,126265.2,31521307.91,357054.0,0.8027,0.1973,4.06842372022301,0.00127894,248.281,253.665,246.082,246.613,248.281,253.276,245.84,246.397,0.21600000000000819,0.0008766340499275892,88054158.102
2021-11-08 20:00:00+00:00,246.555,249.87,243.36,248.565,87123.4,21488527.3125,347324.0,0.8061,0.1939,4.15729757607014,0.00127894,246.613,249.538,243.02,248.27,246.397,249.527,242.551,248.26,0.010000000000019327,4.0280351244740704e-05,86230129.48
2021-11-09 00:00:00+00:00,248.565,253.38,246.5,247.055,103821.4,25915283.3025,344011.59999999,0.8119,0.1881,4.31632110579479,0.00175582,248.27,253.49,246.378,246.885,248.26,253.113,246.173,246.697,0.18799999999998818,0.000762068448339413,84931303.86599754
2021-11-09 04:00:00+00:00,247.055,248.255,245.485,246.885,50268.5,12401948.3345,346553.9,0.8136,0.1864,4.364806866952789,0.00175582,246.885,248.125,245.161,246.53,246.697,248.093,245.07,246.53,0.0,0.0,85435932.96700001
2021-11-09 08:00:00+00:00,246.885,249.31,244.87,246.135,54705.9,13500525.856,350407.09999999,0.8155,0.1845,4.420054200542006,0.00151668,246.53,249.131,244.911,246.1,246.53,248.871,244.678,245.91,0.18999999999999773,0.0007726403968931631,86235187.30999754
2021-11-09 12:00:00+00:00,246.135,246.5,237.555,240.91,124311.3,30131862.608,352705.9,0.817,0.183,4.46448087431694,0.00151668,246.1,246.454,237.592,240.673,245.91,246.378,237.544,240.672,0.0010000000000047748,4.155032575475231e-06,84886787.0707
2021-11-09 16:00:00+00:00,240.91,243.66,238.1,240.455,72866.7,17545804.493,348494.2,0.812,0.188,4.319148936170213,0.00154603,240.673,243.653,238.26,240.336,240.672,243.387,237.899,240.148,0.1880000000000166,0.0007828505754785241,83755702.0512
2021-11-09 20:00:00+00:00,240.455,242.895,239.03,239.3,45570.2,10978932.8975,347298.8,0.8141,0.1859,4.3792361484669176,0.00154603,240.336,242.706,238.776,239.031,240.148,242.567,238.771,239.04,-0.00899999999998613,-3.765060240958053e-05,83015179.4628
2021-11-10 00:00:00+00:00,239.3,241.43,236.205,236.935,77020.9,18393499.1185,356135.2,0.8151,0.1849,4.408328826392645,0.00156253,239.031,241.553,236.027,236.789,239.04,241.182,235.831,236.562,0.22699999999997544,0.00095957930690464,84328897.8728
